Captura de tela 2025-03-16 171359.png,162.23195,65.26765,-223.47945,165.03268,57.89106,-216.25952,166.61783,57.59536,-216.46756,168.45389,57.342545,-216.47963,159.0357,56.543327,-224.83017,156.31175,55.48911,-225.03748,153.16563,54.353878,-225.11952,166.01146,54.857735,-147.78845,146.21587,50.822147,-186.14688,161.82693,69.78905,-192.95372,155.11314,69.76257,-205.3184,171.24046,87.34795,-70.27657,108.57179,75.250854,-143.83603,181.25659,134.37485,-20.769825,66.33448,119.52052,-152.08197,197.84172,173.5441,-56.60275,85.908646,161.51337,-203.47911,203.67285,187.66919,-65.81445,90.035866,175.26845,-224.1646,203.358,187.83432,-88.27541,96.8018,169.71297,-233.37563,199.14497,183.38737,-65.61418,96.59956,164.83199,-207.89137,131.15134,179.60979,32.24825,95.10287,174.29074,-32.330173,134.00835,241.5805,-17.972641,90.62069,251.37488,-106.84745,112.82381,307.48233,58.580536,74.28098,326.323,-87.00233,102.22717,317.89987,61.523952,70.210175,337.1624,-88.79715,137.02026,330.66293,-1.1441993,95.717865,345.5802,-175.33017
Captura de tela 2025-03-16 171654.png,273.7266,84.92821,-97.30065,278.6053,75.754974,-93.48571,277.6012,74.41634,-93.67138,276.62247,72.96278,-93.67885,278.32993,75.355484,-122.14038,277.0599,73.8126,-122.381584,275.70087,72.04934,-122.425766,264.96677,62.926785,-46.26611,263.55377,62.456375,-176.63979,261.55624,85.90354,-72.18698,261.4701,85.6245,-111.28958,224.67264,82.10922,41.450375,196.6439,63.7376,-199.23297,204.96301,135.47702,110.88109,128.27837,107.190926,-222.55411,240.72568,180.94193,86.65182,144.30202,182.62311,-219.31624,251.88214,192.70401,83.19833,146.94943,204.95865,-241.81097,257.03964,188.54102,56.366295,156.62369,202.67445,-245.83844,252.25555,185.45964,74.26579,157.64989,196.6373,-220.43997,173.39037,180.84578,78.04905,139.76353,177.91942,-78.18048,202.06395,259.8201,54.977238,163.29097,277.805,-124.28862,167.2271,353.879,86.82174,122.52264,384.25467,-119.23148,152.95532,366.40967,84.96268,107.14558,399.62967,-121.53306,205.992,377.3123,34.289078,161.34935,408.72772,-196.17967
Captura de tela 2025-03-16 172253.png,48.744125,34.132305,-181.85712,50.10445,30.068188,-175.7523,50.884415,29.928164,-175.86667,51.5643,29.870932,-175.86287,47.00629,30.096266,-179.45674,45.660305,29.919912,-179.57692,44.19779,29.76276,-179.64537,50.92244,30.425293,-126.67507,40.692814,30.109007,-143.00159,49.415844,36.852543,-161.27728,45.960773,37.358368,-166.6739,59.669712,51.000053,-74.89315,24.678467,48.613003,-100.68491,64.233864,76.73871,-42.48635,12.401066,71.68936,-88.65114,60.026142,101.54148,-72.86968,10.488325,96.10031,-118.927444,58.448444,109.31479,-82.21799,8.475911,105.47652,-132.22162,56.26869,108.538055,-96.27774,11.320402,105.11511,-143.96043,55.54812,106.10452,-78.54317,13.177764,101.01411,-124.11037,46.309025,99.508995,9.197233,26.3721,98.846825,-9.279588,43.65145,137.39807,-8.982766,25.389555,138.73465,-33.46214,42.81164,180.55144,14.44432,22.936304,180.17856,-3.9825675,39.96619,186.96143,12.830518,22.615505,184.65176,-4.231423,49.86187,188.40437,-48.214905,26.771542,192.54921,-66.01377
Captura de tela 2025-03-16 172441.png,75.556854,40.423523,-199.3454,77.48595,35.905075,-193.42123,78.98222,35.81665,-193.57768,80.327446,35.835903,-193.55797,73.58142,36.296566,-193.33034,72.16214,36.376392,-193.48738,70.66697,36.451416,-193.5874,81.98566,36.787724,-142.91237,68.566925,36.881454,-141.88771,78.38782,43.760345,-178.03798,73.56923,44.243618,-178.63464,99.31227,62.065643,-94.99274,53.624084,61.569668,-90.760056,106.540764,91.36447,-74.31524,44.69357,91.77473,-78.93306,100.86862,120.24962,-114.30543,44.409115,122.44776,-125.977394,100.455345,131.10654,-127.88764,43.807484,132.02103,-141.96454,95.22289,129.19241,-141.32852,46.21003,131.74533,-156.2326,93.9597,125.64773,-119.49625,47.99256,128.575,-132.79556,87.45842,124.53692,1.4430144,64.80039,123.67561,-1.5616459,83.97361,165.61325,-6.327745,62.930412,168.50497,-11.930121,82.31539,213.7769,33.6382,62.895515,215.19087,37.050896,79.92635,221.71376,33.066544,62.929127,220.55722,38.609493,89.06081,225.12067,-34.50099,64.662285,227.94383,-24.707672
Captura de tela 2025-03-16 175126.png,203.6863,9.855736,-310.35117,206.44872,4.609301,-296.17752,207.3915,6.7951255,-296.48163,208.43913,8.570668,-296.4952,198.89708,-3.1459265,-314.179,194.55595,-5.952122,-314.5102,189.99524,-9.297189,-314.7107,198.0798,8.641911,-194.19855,169.62555,-10.077002,-276.29022,196.13545,18.88499,-266.5907,188.87921,14.007547,-292.43704,201.25874,70.984856,-100.38266,83.5276,41.42821,-214.82025,194.81152,147.03648,-85.940506,47.673237,119.35234,-173.52576,176.97107,187.88269,-233.06873,24.31719,193.76288,-202.87218,168.67708,211.38765,-266.316,12.228468,215.63258,-230.51802,159.96388,202.48178,-294.7706,18.466345,216.39873,-261.56296,158.7721,193.88326,-247.41052,25.31563,209.87828,-215.55374,145.21806,188.07924,45.02989,85.38699,180.36284,-45.25361,148.87544,293.26254,42.51253,85.33934,294.25583,-145.02353,152.26762,420.59903,117.781815,52.02795,426.515,-115.21242,144.03009,443.57376,115.7236,39.408142,445.28284,-118.8269,179.2052,449.75818,-29.974276,72.6894,471.70767,-281.7889
Captura de tela 2025-03-16 201247.png,196.4189,72.18927,-70.64683,200.23929,64.741135,-69.08799,199.93275,63.799194,-69.2791,199.6585,62.776314,-69.294304,198.86896,64.0142,-88.08865,197.67653,62.614872,-88.28847,196.34108,61.066326,-88.31605,190.26895,54.453674,-38.612617,186.5413,53.251423,-122.91341,187.08217,73.89388,-52.899693,186.19357,71.75636,-78.7953,167.18219,73.70944,18.239468,136.79161,67.95646,-130.43971,156.08765,127.62831,70.47775,89.09719,113.6949,-134.3714,164.05724,172.7002,52.228363,72.43319,171.13672,-120.977,167.86995,185.06845,50.39449,65.44828,184.85892,-132.12764,171.54721,184.04105,27.748219,71.23903,188.00551,-142.64589,167.69713,180.74548,42.407658,75.43416,184.23372,-124.93176,128.86343,175.7975,48.700428,106.12322,176.6381,-48.839466,159.63278,244.5813,8.61765,120.45199,262.1569,-52.872337,127.39044,330.78595,-4.415291,121.86682,347.57718,-62.29002,114.83568,342.2479,-9.49177,107.67933,363.6548,-65.36081,155.92644,353.16196,-46.272694,164.29951,361.7285,-111.79399
Captura de tela 2025-03-16 201558.png,137.87593,47.260178,-24.940126,140.08734,42.676537,-23.66676,139.8728,42.01878,-23.760452,139.61871,41.30436,-23.770142,139.90775,42.46829,-35.724648,139.60947,41.78036,-35.83731,139.29358,41.080105,-35.871677,134.25438,36.113956,-9.041267,133.99818,36.218304,-62.5156,131.67125,47.971542,-16.05129,131.76775,47.52173,-32.336117,107.00797,46.41989,22.638273,105.9772,47.15667,-78.12861,83.73734,79.85097,40.97488,79.11044,77.82874,-87.46288,80.21548,112.56155,20.037401,74.32185,110.74003,-75.15189,78.58155,121.16813,17.427107,72.77351,118.62325,-83.576385,81.478096,119.54553,5.6630344,76.88488,119.6447,-84.01666,82.20711,117.98979,14.684177,78.02722,117.94345,-74.84556,75.856186,107.9344,31.1619,73.15994,107.91954,-31.23531,90.68538,155.48026,17.028345,82.55844,158.31815,-44.29889,73.14184,205.98888,13.208174,67.79371,211.99323,-42.44028,66.376205,214.3331,10.714579,59.693996,219.88417,-42.51523,85.03929,218.4113,-11.276231,89.765076,221.91571,-65.037674
Captura de tela 2025-03-23 225742.png,307.4007,240.14288,-122.30316,307.66852,233.53413,-113.14943,306.87274,232.57538,-113.31106,306.24448,231.77242,-113.263824,307.17648,233.95149,-136.55876,306.00458,233.3517,-136.69772,304.99158,232.91202,-136.7577,299.72906,229.92389,-63.556114,297.95074,231.13934,-169.88306,302.33514,242.65501,-100.65031,301.4857,242.61436,-132.41238,280.77875,252.26175,20.53673,270.90167,250.1513,-213.81685,267.64136,290.1499,74.13721,248.08229,285.2836,-279.4782,278.61478,324.01416,36.55181,242.36623,324.90323,-321.00925,282.07123,334.61398,35.886036,238.53587,335.07132,-355.82117,283.0135,335.01776,8.459994,242.22198,335.32047,-352.35992,280.5765,331.09702,24.349148,244.09383,331.956,-321.1753,251.30392,317.89517,75.293755,242.92422,323.14087,-75.305984,271.47266,365.5211,139.49225,270.89807,374.0684,-48.009216,260.0798,422.7166,215.06844,255.01138,436.16943,5.201156,253.17247,431.33185,217.8385,246.16138,444.53,7.2694354,284.52878,434.9548,170.7763,280.1967,453.32315,-55.904804
Captura de tela 2025-03-23 230459.png,110.22575,269.73376,-80.98081,110.60569,261.35547,-93.65775,112.109024,260.53766,-93.764366,113.580925,259.80377,-93.68105,109.12565,261.4768,-73.347565,109.468124,260.77713,-73.57268,109.68283,260.05646,-73.65696,126.02852,256.6709,-119.42092,121.211205,257.70102,-28.659065,118.028336,273.73215,-85.6212,116.964386,273.9506,-60.644463,156.03839,293.00443,-148.79921,160.18045,274.87082,53.329163,160.43259,354.3749,-153.39929,187.87329,330.10272,89.81521,130.55888,403.49954,-106.64505,175.41225,371.54742,52.19724,126.87425,415.9116,-121.55571,178.7951,380.72742,47.641922,120.101234,412.76093,-117.22593,173.5209,380.91907,29.125984,121.84765,409.2559,-102.380264,171.68217,377.08585,42.210747,201.69833,376.97177,-61.048405,207.75719,367.63327,61.006824,153.41147,439.20703,-28.026655,160.84497,433.89227,86.35119,182.93977,515.4213,44.515057,185.24841,512.8984,137.51888,194.86494,527.78406,49.66543,196.56935,526.0873,141.38408,144.84622,536.7424,16.180687,152.942,532.16583,112.32734
Captura de tela 2025-03-23 230554.png,60.685806,201.42873,-42.454758,60.25054,197.27911,-36.36182,59.863274,196.99084,-36.45749,59.504135,196.71266,-36.442745,59.324535,197.06555,-50.748676,58.231564,196.58934,-50.850822,56.906925,196.02397,-50.882797,53.409676,194.81711,-3.6178885,50.245083,193.70432,-68.76794,56.727776,204.56148,-27.905846,55.399273,204.13438,-47.449963,52.5171,215.84096,43.6156,23.200722,211.57733,-90.27446,52.677147,243.7919,84.911835,9.865833,243.17857,-115.1938,60.598927,265.64755,64.706535,11.706414,274.08923,-127.516884,62.71031,273.62598,64.3499,10.730928,283.4608,-142.17117,63.13511,273.44034,48.715096,16.002668,282.77005,-144.15176,60.909447,270.35342,57.78557,16.91503,279.77542,-128.37402,42.04873,271.00748,42.30049,22.263638,272.4381,-42.337288,61.63281,304.86,9.7379465,18.830614,313.8622,-57.15608,58.07672,344.9799,39.25084,13.8349,354.93228,-24.052137,51.20587,352.44406,39.06617,9.9797535,363.45364,-23.206333,72.7884,357.99554,-0.8765922,29.623579,364.17746,-70.43861
